neighborhood,title,price,bedrooms,pid,sourcepage,link,date,sqft,longitude,latitude
SOMA / south beach,Beautiful 25th Floor Infinity- Luxury Condo - ReLISTO,6795.0,2.0,4761707603,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761707603.html,2014-11-14 14:24,1320.0,,
SOMA / south beach,Unbelievable Price for An Unbelievable One Bed! $500 Deposit Special!,2999.0,1.0,4761596025,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761596025.html,2014-11-14 14:19,,-122.413003,37.77758
sonoma,2 Acres of Beautiful Wine Country!,5950.0,3.0,4750984005,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4750984005.html,2014-11-14 13:21,,-122.5547,38.4168
larkspur,LOVE this fully renovated two bedroom! Great community!,3450.0,2.0,4761537489,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761537489.html,2014-11-14 13:20,,-122.5362,37.9367
novato,Stunning One Bedroom with Spacious Patio!,2300.0,1.0,4761612872,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761612872.html,2014-11-14 13:19,815.0,-122.56529099999999,38.101820000000004
san rafael,3/2 Townhome with Great Location for Great Value!,3256.0,3.0,4761639424,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761639424.html,2014-11-14 13:18,1322.0,-122.532261,38.023616
san rafael,Fantastic Live/Work Opportunity in Central SR,2800.0,3.0,4740237507,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4740237507.html,2014-11-14 13:18,1400.0,,
petaluma,Live Healthy at Enclave at Adobe Creek ,1451.0,1.0,4761572750,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761572750.html,2014-11-14 13:18,661.0,-122.592316,38.239259000000004
oakland lake merritt / grand,Adams Point/Lake area,2295.0,2.0,4752553530,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4752553530.html,2014-11-14 15:34,10520.0,-122.255645,37.812378
brentwood / oakley,Two Story 3/2,1900.0,3.0,4750929111,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4750929111.html,2014-11-14 15:33,,,
oakland lake merritt / grand,Adams Point/Lake area,1495.0,1.0,4752552471,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4752552471.html,2014-11-14 15:33,9440.0,-122.255623,37.812360999999996
berkeley north / hills, Spacious Bright Studio walk to BART,1800.0,,4750441955,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4750441955.html,2014-11-14 15:33,,-122.28838,37.872125
dublin / pleasanton / livermore,"Great deal! 2 bed, 2 bath, immediate move,!!!",2435.0,2.0,4761801387,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761801387.html,2014-11-14 15:32,1002.0,-121.910468,37.710562
dublin / pleasanton / livermore,Fantastic Location- Right Next to BART!,2265.0,1.0,4761826227,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761826227.html,2014-11-14 15:31,769.0,-121.897902,37.703210999999996
vallejo / benicia,"3 bedroom, 1 bath Apt. for rent",1350.0,3.0,4746292638,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4746292638.html,2014-11-14 15:31,,-122.2474,38.1053
oakland downtown,3b-409|Premium Finishes| Corner Suite|Park View,3382.0,2.0,4761851006,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761851006.html,2014-11-14 15:30,1120.0,-122.27019299999999,37.809038
belmont,CONVENIENT AND VERY DESIRABLE BELMONT HILLS HOME,4295.0,3.0,4761732662,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761732662.html,2014-11-14 14:08,1600.0,-122.316649,37.512943
mountain view,"Fantastic Location!! Steps to CALTRAIN, ELCAMINO, SAN ANTONIO SHOPS!!",2395.0,2.0,4761681604,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761681604.html,2014-11-14 14:07,700.0,-122.115847,37.404777
daly city," INLAW- 1 Bedroom,1 Dining/kitchen Room,1 Bath ",1400.0,1.0,4750938015,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4750938015.html,2014-11-14 14:06,,-122.486484,37.676233
coastside/pescadero,3 bed 2 bath El Granada rental,3500.0,3.0,4761699332,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761699332.html,2014-11-14 14:02,1600.0,,
palo alto,"Trendy, charming completely remodeled apt in old Palo Alto with yard",3495.0,2.0,4761695042,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761695042.html,2014-11-14 13:58,752.0,-122.14850700000001,37.433873999999996
south san francisco,EXPANSIVE BALCONIES OVERLOOKING GORGEOUS GARDENS & RESORT POOL,2566.0,2.0,4761714494,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761714494.html,2014-11-14 13:56,860.0,-122.436173,37.65313
SOMA / south beach,37th Floor Corner Two Bedroom With Wrap-Around Terrace!!,7635.0,2.0,4761643438,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761643438.html,2014-11-14 14:18,1192.0,-122.402025,37.786248
pacific heights,Spacious Jr 1 Bedroom,2100.0,1.0,4761746552,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761746552.html,2014-11-14 14:16,,-122.4413,37.7712
SOMA / south beach,Charming Corner Alcove Studio Available In Luxury SOMA Tower!!,3230.0,,4761632486,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761632486.html,2014-11-14 14:16,605.0,-122.402025,37.786248
bernal heights,1 Bd w/ ALL UTILITIES! ~ J.Wavro,2750.0,1.0,4761744365,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761744365.html,2014-11-14 14:15,,-122.420275,37.739985
tiburon / belvedere,Happy lives here in our 2 and 3 Bedroom Luxury Apartment Homes!,4499.0,3.0,4761556669,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761556669.html,2014-11-14 13:17,1549.0,-122.528748,37.877634
mill valley,"Spacious, Newly Remodeled",2700.0,2.0,4761644995,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761644995.html,2014-11-14 13:15,1200.0,-122.5339,37.8958
san rafael,Dominican one bedroom,1675.0,1.0,4733997044,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4733997044.html,2014-11-14 13:00,550.0,,
san anselmo,Mt. Tam views,1725.0,1.0,4751533820,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4751533820.html,2014-11-14 13:00,700.0,,
sausalito,"Location! SF Bay view Balcony, patio/garden/NO SHARED WALLs Cottage ",2300.0,,4752685045,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4752685045.html,2014-11-14 12:53,,-122.481766,37.849925
santa rosa,House for Rent,2300.0,4.0,4761601605,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761601605.html,2014-11-14 12:49,,-122.716274,38.397853000000005
concord / pleasant hill / martinez,Beautiful Virginia Hills 3/2 ranch,2200.0,3.0,4761857414,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761857414.html,2014-11-14 15:30,1251.0,,
walnut creek,Best Location! Top Floor One Bedroom Apt.! Washer&Dryer!,1985.0,1.0,4761844135,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761844135.html,2014-11-14 15:29,600.0,-122.05816999999999,37.90222
fremont / union city / newark,Fremont Bell - Remodeled Two-Bedroom in Excellent Location ,1875.0,2.0,4761847327,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761847327.html,2014-11-14 15:29,850.0,-121.98955900000001,37.54907
oakland downtown,3a-115|Studio w/ Washer Dryer| Patio,2129.0,,4761846167,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761846167.html,2014-11-14 15:28,525.0,-122.270397,37.809554999999996
fremont / union city / newark,"Charming 2x2 with walk in closet, vaulted ceiling & corner unit!",2510.0,2.0,4761769127,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761769127.html,2014-11-14 15:28,1036.0,,
oakland downtown,2-306|Loft Inspired |Dogs Welcome,2316.0,1.0,4761844922,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761844922.html,2014-11-14 15:27,776.0,-122.271781,37.808682
pittsburg / antioch,"Big Three BR Single Family, Recently Remodeled, Two Bath, Lots of Park",1485.0,3.0,4761690430,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761690430.html,2014-11-14 15:27,1612.0,,
pittsburg / antioch,"Relax by the lake, spacious 2b/2b",1515.0,2.0,4761815299,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761815299.html,2014-11-14 15:27,986.0,-121.864673,38.008321
fremont / union city / newark,Fully-equipped fitness center on-site!,2215.0,2.0,4761840329,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761840329.html,2014-11-14 15:27,870.0,-121.97737099999999,37.542636
hayward / castro valley,Hayward Home w/ 2 Bath & Garage....Available Now!,2000.0,3.0,4761852287,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761852287.html,2014-11-14 15:26,1000.0,-122.075874,37.624233000000004
dublin / pleasanton / livermore,3BD/2Ba Luxury Condo Terraces Dublin Ranch,2760.0,3.0,4761832602,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761832602.html,2014-11-14 15:25,1246.0,-121.861124,37.706063
